original_word,new_word,Province
贵民乡,贵民镇,四川省
柳湾乡,贵民镇,四川省
汇滩乡,贵民镇,四川省
流坝乡,公山镇,四川省
石桥铺镇,石桥街道,四川省
乾龙乡,乾龙镇,四川省
鱼龙乡,乾龙镇,四川省
大平乡,大平镇,四川省
九龙乡,大平镇,四川省
天池镇,天池街道,四川省
放生乡,天池街道,四川省
龙门乡,龙门镇,四川省
盛池乡,盛池镇,四川省
龙溪乡,灞州镇,四川省
克枯乡,灞州镇,四川省
雅都镇,赤不苏镇,四川省
曲谷乡,赤不苏镇,四川省
渭门乡,渭门镇,四川省
永和乡,渭门镇,四川省
沟口乡,黑虎镇,四川省
黑虎乡,沟口镇,四川省
回龙乡,洼底镇,四川省
三龙乡,沙坝镇,四川省
红土乡,红土镇,四川省
红扎乡,红土镇,四川省
小河乡,小河镇,四川省
施家堡乡,小河镇,四川省
陵江乡,黑河镇,四川省
黑河乡,黑河镇,四川省
勿角乡,勿角镇,四川省
马家乡,勿角镇,四川省
马尔邦乡,马奈镇,四川省
马奈乡,马奈镇,四川省
宅垄乡,宅垄镇,四川省
新格乡,宅垄镇,四川省
八角乡,八角镇,四川省
双柏乡,八角镇,四川省
班佑乡,巴西镇,四川省
巴西乡,巴西镇,四川省
阿西乡,阿西镇,四川省
阿西茸乡,阿西镇,四川省
崇尔乡,铁布镇,四川省
冻列乡,铁布镇,四川省
热尔乡,铁布镇,四川省
龙日乡,龙日镇,四川省
贡嘎山乡,贡嘎山镇,四川省
甲根坝乡,甲根坝镇,四川省
朋布西乡,甲根坝镇,四川省
鱼通乡,鱼通镇,四川省
加郡乡,德威镇,四川省
德威乡,德威镇,四川省
边耳乡,丹东镇,四川省
丹东乡,丹东镇,四川省
聂呷乡,东谷镇,四川省
东谷乡,墨尔多山镇,四川省
水子乡,甲居镇,四川省
格宗乡,格宗镇,四川省
半扇门乡,半扇门镇,四川省
三垭彝族乡,三垭镇,四川省
俄尔彝族乡,三垭镇,四川省
踏卡彝族乡,雪洼龙镇,四川省
斜卡乡,雪洼龙镇,四川省
湾坝彝族乡,湾坝镇,四川省
汤古乡,汤古镇,四川省
乌拉溪乡,乌拉溪镇,四川省
魁多乡,魁多镇,四川省
乃渠乡,乃渠镇,四川省
傍河乡,噶通镇,四川省
色拉乡,噶通镇,四川省
海南乡,海南街道,四川省
大箐乡,海南街道,四川省
洛古波乡,海南街道,四川省
马道镇,马道街道,四川省
小庙乡,马道街道,四川省
琅环乡,琅环镇,四川省
民胜乡,琅环镇,四川省
樟木箐乡,樟木箐镇,四川省
响水乡,樟木箐镇,四川省
阿七乡,阿七镇,四川省
荞地乡,阿七镇,四川省
巴汝乡,巴汝镇,四川省
银厂乡,巴汝镇,四川省
白马乡,巴汝镇,四川省
德州镇,德州街道,四川省
小高镇,德州街道,四川省
六所镇,昌州街道,四川省
王所镇,昌州街道,四川省
披砂镇,宁远镇,四川省
景星镇,宁远镇,四川省
俱乐乡,俱乐镇,四川省
杉树乡,俱乐镇,四川省
稻谷乡,俱乐镇,四川省
城厢镇,高阳街道,四川省
回坪乡,高阳街道,四川省
哈哈乡,高阳街道,四川省
回龙镇,若水镇,四川省
森荣乡,若水镇,四川省
金林乡,磨房沟镇,四川省
腊窝乡,磨房沟镇,四川省
联合乡,磨房沟镇,四川省
棉沙乡,棉沙镇,四川省
马头乡,棉沙镇,四川省
窝堡乡,棉沙镇,四川省
马岭镇,马岭街道,贵州省
猪场坪乡,猪场坪镇,贵州省
则戎乡,则戎镇,贵州省
锦江街道,铜兴街道,贵州省
市中街道,锦江街道,贵州省
永宁乡,永宁镇,云南省
红桥乡,红桥镇,云南省
战河乡,战河镇,云南省
文澜镇,文澜街道,云南省
雨过铺镇,雨过铺街道,云南省
大屯镇,大屯街道,云南省
沙甸镇,沙甸街道,云南省
思茅镇,思茅街道,云南省
泽当镇,泽当街道,西藏自治区
古荣乡,古荣镇,西藏自治区
马乡,马镇,西藏自治区
德庆乡,德庆镇,西藏自治区
吞巴乡,吞巴镇,西藏自治区
达嘎乡,达嘎镇,西藏自治区
沣东街道,上林街道,陕西省
吉岘乡,吉岘镇,甘肃省
肖咀乡,肖咀镇,甘肃省
固城乡,固城镇,甘肃省
新集乡,新集镇,甘肃省
马渠乡,马渠镇,甘肃省
庙渠乡,庙渠镇,甘肃省
宁秀乡,宁秀镇,青海省
卢沟桥乡,卢沟桥街道,北京市
花乡,花乡街道,北京市
卢沟桥街道,六里桥街道,北京市
方庄地区,方庄街道,北京市
宛平城地区,宛平街道,北京市
长辛店镇,北宫镇,北京市
芦台镇,芦台街道,天津市
芦台镇,桥北街道,天津市
双环邨街道,双环邨街道,天津市
段村乡,段村镇,河北省
高官乡,高官镇,河北省
北辛庄乡,北辛庄镇,河北省
议论堡乡,议论堡镇,河北省
河北留善寺乡,河北留善寺镇,河北省
齐家务乡,齐家务镇,河北省
滕庄子乡,滕庄子镇,河北省
尊祖庄乡,尊祖庄镇,河北省
兴村乡,兴村镇,河北省
三思乡,三思镇,河北省
河郭乡,河郭镇,河北省
黑城乡,黑城镇,河北省
大刘庄乡,大刘庄镇,河北省
大曹庄乡,大曹庄镇,河北省
侯口乡,侯口镇,河北省
观寨乡,观寨镇,河北省
固献乡,固献镇,河北省
行别营乡,行别营镇,河北省
故仙乡,故仙镇,河北省
四营乡,四营镇,河北省
付家佐乡,付家佐镇,河北省
李天木回族乡,李天木镇,河北省
潞灌乡,潞灌镇,河北省
边务乡,边务镇,河北省
小庄乡,小庄镇,河北省
赵毛陶乡,赵毛陶镇,河北省
毛演堡乡,毛演堡镇,河北省
屯庄营乡,西吕营镇,河北省
